source_key,source_package,source_file,source_line,source_label,source_kind,source_title,source_chapter,source_section_path,source_proof_present,canonical_label,canonical_status,lean_module,lean_declaration,disposition_notes
inverse_q_analogs_report:eq:qbeta-floor,inverse_q_analogs_report,inverse_q_analogs_report/inverse_q_analogs_report.tex,2058,eq:qbeta-floor,theorem,\statusproved\ Global inverse in either shape parameter,The inverse \texorpdfstring{\(q\),Inverse \texorpdfstring{\(q\) / The inverse \texorpdfstring{\(q\) / Coordinate inverses,yes,thm:qs-qbeta,human-proved frontier result,,,"Retained as strict monotonicity and uniqueness in either shape coordinate, with the base type change treated separately."
inverse_q_analogs_report:eq:qbeta-integer-reciprocal,inverse_q_analogs_report,inverse_q_analogs_report/inverse_q_analogs_report.tex,2154,eq:qbeta-integer-reciprocal,theorem,\statusproved\ Integer-parameter base inverse,The inverse \texorpdfstring{\(q\),Inverse \texorpdfstring{\(q\) / The inverse \texorpdfstring{\(q\) / Inversion with respect to \(q\),yes,,not applicable,,,The special integer-parameter base inverse is not a canonical assertion; it is compatible with positivity but does not follow from the retained shape-coordinate theorem.
inverse_q_analogs_report:unlabelled-conjecture-003,inverse_q_analogs_report,inverse_q_analogs_report/inverse_q_analogs_report.tex,2171,,conjecture,\statusconjectural\ Real-parameter beta sign regions,The inverse \texorpdfstring{\(q\),Inverse \texorpdfstring{\(q\) / The inverse \texorpdfstring{\(q\) / Inversion with respect to \(q\),no,,not applicable,,,"Retired as too vague and potentially misleading: no finite separating-curve theorem was established, and the canonical chapter gives only the exact local q=1 classification."
inverse_q_analogs_report:eq:eq-inverse,inverse_q_analogs_report,inverse_q_analogs_report/inverse_q_analogs_report.tex,2192,eq:eq-inverse,theorem,\statusproved\ Exact real inverses,Euler \texorpdfstring{\(q\),Inverse \texorpdfstring{\(q\) / Euler \texorpdfstring{\(q\) / Exact inverse reductions,yes,prop:qs-qexponential,human-proved frontier result,,,Retained with both unscaled inverse reductions and the scaled q-to-one coefficient generator.
inverse_q_analogs_report:unlabelled-researchproblem-002,inverse_q_analogs_report,inverse_q_analogs_report/inverse_q_analogs_report.tex,2244,,researchproblem,,Euler \texorpdfstring{\(q\),Inverse \texorpdfstring{\(q\) / Euler \texorpdfstring{\(q\) / Inverse semigroup questions,no,,not applicable,,,The proposed deformed semigroup classification lies outside the consolidated inverse-series scope and is not a definite assertion.
inverse_q_analogs_report:unlabelled-principle-002,inverse_q_analogs_report,inverse_q_analogs_report/inverse_q_analogs_report.tex,2327,,principle,Recurrence-assisted inverse continuation,"Basic hypergeometric, theta, and orthogonal-polynomial inverses","Inverse \texorpdfstring{\(q\) / Basic hypergeometric, theta, and orthogonal-polynomial inverses / \(q\)-orthogonal polynomials",no,,not applicable,,,"The recurrence continuation advice is editorial algorithmics, not a theorem; it is absorbed into the branch-aware certification discussion."
inverse_q_analogs_report:unlabelled-researchproblem-003,inverse_q_analogs_report,inverse_q_analogs_report/inverse_q_analogs_report.tex,2346,,researchproblem,,"Basic hypergeometric, theta, and orthogonal-polynomial inverses","Inverse \texorpdfstring{\(q\) / Basic hypergeometric, theta, and orthogonal-polynomial inverses / \(q\)-Bessel and \(q\)-Airy functions",no,,not applicable,,,The Jackson q-Bessel and q-Airy atlas request is outside the retained family set and remains an open program.
inverse_q_analogs_report:unlabelled-algorithm-001,inverse_q_analogs_report,inverse_q_analogs_report/inverse_q_analogs_report.tex,2369,,algorithm,\statusproved\ Safeguarded branch inversion,Branch-aware numerical inversion,"Computation, certification, and research frontiers / Branch-aware numerical inversion / Bracketed Newton on a real branch",no,thm:monotone-branch-certificate,not applicable,,,The safeguarded algorithm is absorbed into the real certification framework; its mathematical safety is supplied by the proved monotone-branch and interval-Newton certificates.
inverse_q_analogs_report:unlabelled-algorithm-002,inverse_q_analogs_report,inverse_q_analogs_report/inverse_q_analogs_report.tex,2423,,algorithm,Complex inverse continuation,Branch-aware numerical inversion,"Computation, certification, and research frontiers / Branch-aware numerical inversion / Complex predictor--corrector continuation",no,,not applicable,,,"The descriptive complex continuation procedure is not assigned proof status; the canonical chapter instead proves Krawczyk, Rouche, and argument-principle certificates."
inverse_q_analogs_report:unlabelled-conjecture-004,inverse_q_analogs_report,inverse_q_analogs_report/inverse_q_analogs_report.tex,2593,,conjecture,\statusconjectural\ Structured critical-value crossings,Research program and conjectures,"Computation, certification, and research frontiers / Research program and conjectures / Finite-product Maxwell geometry",no,,not applicable,,,Retired pending exact secondary-discriminant certification; the source's simplicity and same-sign assertions were neither proved nor uniformly specified.
inverse_q_analogs_report:unlabelled-conjecture-005,inverse_q_analogs_report,inverse_q_analogs_report/inverse_q_analogs_report.tex,2615,,conjecture,\statusconjectural\ Complete \(1/k\) expansion,Research program and conjectures,"Computation, certification, and research frontiers / Research program and conjectures / A full expansion of remote infinite-product extrema",no,,not applicable,,,Only the first remote-gap asymptotics are retained in thm:ip-remote-gaps; the proposed complete series lacks proved uniform recurrences and was not kept as a canonical conjecture.
inverse_q_analogs_report:unlabelled-researchproblem-004,inverse_q_analogs_report,inverse_q_analogs_report/inverse_q_analogs_report.tex,2648,,researchproblem,,Research program and conjectures,"Computation, certification, and research frontiers / Research program and conjectures / Double scaling and Lambert \(W\)",no,,not applicable,,,The full three-parameter transition classification is an open program; the canonical volume proves only sharply specified Lambert and fixed-target subregimes.
inverse_q_analogs_report:unlabelled-researchproblem-005,inverse_q_analogs_report,inverse_q_analogs_report/inverse_q_analogs_report.tex,2665,,researchproblem,,Research program and conjectures,"Computation, certification, and research frontiers / Research program and conjectures / Complete Bernstein and Pick geometry",no,conj:complete-bernstein-principal-inverse,conjecture,,,Converted into the precise positive-measure/Pick-function conjecture for the normalized principal inverse.
inverse_q_analogs_report:unlabelled-conjecture-006,inverse_q_analogs_report,inverse_q_analogs_report/inverse_q_analogs_report.tex,2681,,conjecture,\statusconjectural\ Generic Galois group,Research program and conjectures,"Computation, certification, and research frontiers / Research program and conjectures / Galois and monodromy theory",no,,not applicable,,,"The rational-function-field Galois claim is stronger than, and not equivalent to, the retained analytic monodromy conjecture; it was not carried forward."
inverse_q_analogs_report:unlabelled-researchproblem-006,inverse_q_analogs_report,inverse_q_analogs_report/inverse_q_analogs_report.tex,2697,,researchproblem,,Research program and conjectures,"Computation, certification, and research frontiers / Research program and conjectures / Inverse-coefficient positivity",no,,not applicable,,,"The coefficient-combinatorics request is an open program, not a canonical assertion."
inverse_q_analogs_report:unlabelled-conjecture-007,inverse_q_analogs_report,inverse_q_analogs_report/inverse_q_analogs_report.tex,2709,,conjecture,\statusconjectural,Research program and conjectures,"Computation, certification, and research frontiers / Research program and conjectures / Inverse generalized Gaussian monotonicity",no,conj:continuous-gaussian-monotonicity,conjecture,,,Retained with the domain extended by an explicit reciprocal normalization and without the unfalsifiable fallback clause.
inverse_q_analogs_report:unlabelled-researchproblem-007,inverse_q_analogs_report,inverse_q_analogs_report/inverse_q_analogs_report.tex,2744,,researchproblem,,Research program and conjectures,"Computation, certification, and research frontiers / Research program and conjectures / Multivariate inverse systems",no,,not applicable,,,The broad multi-observable design program was not retained; one concrete location-scale-cumulant identification problem is solved separately.
inverse_q_analogs_report-2:thm:regular-inverse,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,247,thm:regular-inverse,theorem,Holomorphic inverse and coefficient reversion,A reusable calculus of reversion and ramification,General architecture of inverse $q$-theory / A reusable calculus of reversion and ramification / Regular local inversion,yes,cor:uq-first-inverse-coefficients,human-proved frontier result,,,"Split into the regular analytic inverse theorem, the first five ordinary coefficients, and the all-order Lagrange formula; the coefficient corollary is the primary destination."
inverse_q_analogs_report-2:thm:puiseux,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,282,thm:puiseux,theorem,Local Puiseux law,A reusable calculus of reversion and ramification,General architecture of inverse $q$-theory / A reusable calculus of reversion and ramification / Critical points and Puiseux inversion,yes,thm:uq-finite-ramification,human-proved frontier result,,,Retained and strengthened to an explicit analytic normal form on the ramified cover.
inverse_q_analogs_report-2:thm:global-a-finite,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,363,thm:global-a-finite,theorem,Global $a$-inverse for $0<q<1$,Inversion in the Pochhammer parameter $a$,Finite $q$-Pochhammer symbols / Inversion in the Pochhammer parameter $a$ / A global real inverse,yes,fp-real-atlas,human-proved frontier result,,,Retained as the principal interval of the complete real argument atlas.
inverse_q_analogs_report-2:prop:a-inverse-zero,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,393,prop:a-inverse-zero,proposition,Inverse at the unit level,Inversion in the Pochhammer parameter $a$,Finite $q$-Pochhammer symbols / Inversion in the Pochhammer parameter $a$ / Reversion at $a=0$,yes,fp-unit-inverse,human-proved frontier result,,,Retained and strengthened to the all-order coefficient formula.
inverse_q_analogs_report-2:thm:a-zero-root-unity,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,414,thm:a-zero-root-unity,theorem,Root-of-unity ramification at $a=0$,Inversion in the Pochhammer parameter $a$,Finite $q$-Pochhammer symbols / Inversion in the Pochhammer parameter $a$ / Reversion at $a=0$,yes,fp-cyclotomic-argument,human-proved frontier result,,,Retained with exact factorization and all residue-class multiplicities.
inverse_q_analogs_report-2:unlabelled-proposition-002,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,451,,proposition,Local inverse at a simple zero,Inversion in the Pochhammer parameter $a$,Finite $q$-Pochhammer symbols / Inversion in the Pochhammer parameter $a$ / Inversion at the Pochhammer zeros,no,fp-zero-normalization,human-proved frontier result,,,Retained with the exact derivative at every simple geometric zero.
inverse_q_analogs_report-2:prop:root-unity-a-mult,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,461,prop:root-unity-a-mult,proposition,Multiplicity at a root of unity,Inversion in the Pochhammer parameter $a$,Finite $q$-Pochhammer symbols / Inversion in the Pochhammer parameter $a$ / Inversion at the Pochhammer zeros,yes,fp-cyclotomic-argument,human-proved frontier result,,,Retained exactly in content and strengthened to include the unit-target branch classification.
inverse_q_analogs_report-2:thm:a-branches-infty,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,527,thm:a-branches-infty,theorem,$a$-branch atlas at large base,Inversion in the Pochhammer parameter $a$,Finite $q$-Pochhammer symbols / Inversion in the Pochhammer parameter $a$ / All $a$-branches as $q\to\infty$,yes,,not applicable,,,The mixed q-to-infinity atlas of moving argument roots was not retained; it is distinct from both fixed-q argument infinity and fixed-a base infinity.
inverse_q_analogs_report-2:thm:global-q-finite,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,571,thm:global-q-finite,theorem,Global finite base inverse,Inversion in the base $q$,Finite $q$-Pochhammer symbols / Inversion in the base $q$ / A canonical real branch on $0\le q\le1$,yes,fp-global-base,human-proved frontier result,,,Retained with the constant degenerate cases and open target ranges made explicit.
inverse_q_analogs_report-2:thm:stable-qzero,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,601,thm:stable-qzero,theorem,Stable small-base reversion,Inversion in the base $q$,Finite $q$-Pochhammer symbols / Inversion in the base $q$ / The stable inverse series at $q=0$,yes,fp-small-base-engine,human-proved frontier result,,,Retained and strengthened to an all-order divisor/Lagrange coefficient engine with every finite-n exception.
inverse_q_analogs_report-2:thm:critical-minus-one,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,713,thm:critical-minus-one,theorem,Critical Pochhammer parameters at $q=-1$,Inversion in the base $q$,Finite $q$-Pochhammer symbols / Inversion in the base $q$ / The exceptional geometry at $q=-1$,yes,fp-minus-one-criticality,human-proved frontier result,,,"Retained with exact critical values, every zero-free fold, the cubic exception, and the structural a=-1 zero case."
inverse_q_analogs_report-2:thm:global-infinite,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,790,thm:global-infinite,theorem,Global real sheets for the infinite product,The infinite $q$-Pochhammer inverse,Infinite products and complex order / The infinite $q$-Pochhammer inverse / Global real inverses in $a$ and $q$,yes,thm:ip-real-atlas,human-proved frontier result,,,Split between the complete argument atlas and thm:ip-real-base for base inversion; the argument atlas is the primary destination.
inverse_q_analogs_report-2:thm:root-unity-dilog,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,962,thm:root-unity-dilog,theorem,Root-of-unity dilogarithm law,The infinite $q$-Pochhammer inverse,Infinite products and complex order / The infinite $q$-Pochhammer inverse / Radial asymptotics at every root of unity,yes,thm:ip-radial-cyclotomic,human-proved frontier result,,,Retained and strengthened from leading order to an all-order uniform radial expansion.
inverse_q_analogs_report-2:cor:q-root-unity-inverse,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,990,cor:q-root-unity-inverse,corollary,Base inverse near a root of unity,The infinite $q$-Pochhammer inverse,Infinite products and complex order / The infinite $q$-Pochhammer inverse / Radial asymptotics at every root of unity,no,thm:ip-radial-cyclotomic,human-proved frontier result,,,Retained as the leading specialization of the all-order radial inverse recurrence.
inverse_q_analogs_report-2:cor:a-root-unity-scale,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,1003,cor:a-root-unity-scale,corollary,Universal fixed-level Puiseux scale,The infinite $q$-Pochhammer inverse,Infinite products and complex order / The infinite $q$-Pochhammer inverse / Radial asymptotics at every root of unity,yes,prop:ip-cyclotomic-fixed-level,human-proved frontier result,,,Retained as the fixed-level cyclotomic coalescence law with the branch and scaling hypotheses made explicit.
inverse_q_analogs_report-2:thm:alpha-global,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,1077,thm:alpha-global,theorem,Monotone order branch,Inversion in the complex order and truncation index,Infinite products and complex order / Inversion in the complex order and truncation index / Global real order inverse,yes,,not applicable,,,The complex-order branch was omitted from the canonical family list; no exact canonical assertion survives.
inverse_q_analogs_report-2:thm:qbinom-positive-inverse,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,1191,thm:qbinom-positive-inverse,theorem,Global positive Gaussian inverse,The base inverse of a Gaussian polynomial,Gaussian coefficients and $q$-gamma inverses / The base inverse of a Gaussian polynomial / The unique positive inverse,yes,thm:gq-positive-inverse,human-proved frontier result,,,Retained; the extra bounds are elementary consequences and are not repeated in the canonical statement.
inverse_q_analogs_report-2:thm:qbinom-minus-one,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,1305,thm:qbinom-minus-one,theorem,Value and derivative at $-1$,The base inverse of a Gaussian polynomial,Gaussian coefficients and $q$-gamma inverses / The base inverse of a Gaussian polynomial / Exact local data at $q=-1$,yes,prop:gq-minus-one,Lean-proved,GaussianBinomialAtNegOne;QBinomialReciprocity;GaussianBinomialAtNegOneDerivative,gaussianBinomial_neg_one_even_even;gaussianBinomial_neg_one_odd_even;gaussianBinomial_neg_one_odd_odd;gaussianBinomial_neg_one_even_odd_eq_zero;gaussianBinomial_derivative_eval_neg_one_even_odd,"Retained as the complete q=-1 value, derivative, and regular inverse parity atlas."
inverse_q_analogs_report-2:eq:continuous-upper-limit,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,1387,eq:continuous-upper-limit,theorem,Global continuous upper-parameter inverse,Continuous Gaussian parameters,Gaussian coefficients and $q$-gamma inverses / Continuous Gaussian parameters / Inversion in the upper parameter,yes,,not applicable,,,The continuous upper-parameter interpolation was not retained; its domain and normalization conflict with other source conventions.
inverse_q_analogs_report-2:thm:qgamma-minimum,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,1486,thm:qgamma-minimum,theorem,Unique minimum of $\Gamma_q$,Inverse theory for Jackson's $q$-gamma function,Gaussian coefficients and $q$-gamma inverses / Inverse theory for Jackson's $q$-gamma function / The two real $x$-inverse branches,yes,thm:qs-qgamma-minimum,human-proved frontier result,,,Retained as the unique minimum and complete positive real branch count.
inverse_q_analogs_report-2:alg:workflow,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,1835,alg:workflow,algorithm,Local and global inversion workflow,"Series algorithms, continuation, and certified computation","Other $q$-analogs and transferable inverse schemes / Series algorithms, continuation, and certified computation / A branch-aware workflow",no,thm:monotone-branch-certificate,not applicable,,,The workflow is absorbed into the certification chapter and decomposed into precise proved obligations; the algorithm itself has no assertion status.
inverse_q_analogs_report-2:conj:poch-monodromy,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,1922,conj:poch-monodromy,conjecture,Generic Pochhammer monodromy,Conjectures and research programs,Frontier questions and synthesis / Conjectures and research programs / Monodromy and generic Galois groups,no,,not applicable,,,"Not merged with the canonical conjecture: this concerns the base-variable polynomial of degree n(n-1)/2, whereas the retained conjecture concerns the argument-variable degree-n map."
inverse_q_analogs_report-2:conj:qbinom-monodromy,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,1938,conj:qbinom-monodromy,conjecture,Generic Gaussian monodromy,Conjectures and research programs,Frontier questions and synthesis / Conjectures and research programs / Monodromy and generic Galois groups,no,,not applicable,,,Retired because 'outside a decomposable family' and the effect of reciprocity did not define a precise exceptional set; no Gaussian monodromy conjecture survives.
inverse_q_analogs_report-2:conj:cyclotomic-closure,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,1954,conj:cyclotomic-closure,conjecture,Cyclotomic polylogarithm closure,Conjectures and research programs,Frontier questions and synthesis / Conjectures and research programs / All-orders root-of-unity inversion,no,conj:cyclotomic-resurgent-inverse,conjecture,,,"Retained only after strengthening the analytic content and fixing sectors, normalization, Gevrey growth, Borel continuation, and Stokes transport."
inverse_q_analogs_report-2:unlabelled-problem-001,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,1971,,problem,Uniform $a\asymp t^{1/d}$ expansion,Conjectures and research programs,Frontier questions and synthesis / Conjectures and research programs / All-orders root-of-unity inversion,no,,not applicable,,,The coalescing a~t^(1/d) uniform expansion remains a research program and is not the proved fixed-level leading proposition.
inverse_q_analogs_report-2:unlabelled-problem-002,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,1986,,problem,Resurgent inverse $q$-Pochhammer,Conjectures and research programs,Frontier questions and synthesis / Conjectures and research programs / Resurgence and exponentially small inverse corrections,no,conj:cyclotomic-resurgent-inverse,conjecture,,,"Converted from an open problem into the precise cyclotomic resurgence conjecture, whose text lists the required Borel and Stokes obligations."
inverse_q_analogs_report-2:unlabelled-problem-003,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,2001,,problem,Limit distribution of Gaussian critical values,Conjectures and research programs,"Frontier questions and synthesis / Conjectures and research programs / Critical values, zero attractors, and inverse conditioning",no,,not applicable,,,The large-rectangle critical-value limit problem is outside the retained canonical assertions.
inverse_q_analogs_report-2:unlabelled-problem-004,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,2017,,problem,Combinatorics of reversion coefficients,Conjectures and research programs,Frontier questions and synthesis / Conjectures and research programs / Coefficient structure of inverse series,no,,not applicable,,,"The signed combinatorics of reversion coefficients remains an exploratory program, not a retained assertion."
inverse_q_analogs_report-2:unlabelled-problem-005,inverse_q_analogs_report-2,inverse_q_analogs_report-2/inverse_q_analogs_report.tex,2038,,problem,Inverse basic hypergeometric varieties,Conjectures and research programs,Frontier questions and synthesis / Conjectures and research programs / Multivariate and elliptic extensions,no,,not applicable,,,The multivariate and elliptic branch-atlas request is outside the retained family set and lacks a fixed finite-dimensional theorem statement.
q_pochhammer_q_binomial_expansions_report:unlabelled-definition-001,q_pochhammer_q_binomial_expansions_report,q_pochhammer_q_binomial_expansions_report/q_analog_expansions_report.tex,231,,definition,Complete exponential Bell polynomials,What kind of expansion is meant?,What kind of expansion is meant? / Bell polynomials and conversion of coordinates,no,sec:uq-bell-packaging,not applicable,,,The Bell-polynomial definition is retained as canonical notation in the Bell-packaging section; a definition is not assigned proof status.
q_pochhammer_q_binomial_expansions_report:lem:bell-exp,q_pochhammer_q_binomial_expansions_report,q_pochhammer_q_binomial_expansions_report/q_analog_expansions_report.tex,242,lem:bell-exp,lemma,Exponentiation of a logarithmic expansion,What kind of expansion is meant?,What kind of expansion is meant? / Bell polynomials and conversion of coordinates,yes,lem:uq-bell-exponentiation,human-proved frontier result,,,Retained with formal Q-algebra hypotheses and a one-line proof from the defining exponential generating function.
q_pochhammer_q_binomial_expansions_report:thm:regular-bell,q_pochhammer_q_binomial_expansions_report,q_pochhammer_q_binomial_expansions_report/q_analog_expansions_report.tex,284,thm:regular-bell,theorem,Taylor expansion from logarithmic derivatives,Finite products at an arbitrary center,Finite products at an arbitrary center / The universal regular-point formula,yes,lem:uq-bell-exponentiation,human-proved frontier result,,,Absorbed as the analytic specialization of Bell exponentiation; the polynomial termination observation is retained as an immediate consequence.
q_pochhammer_q_binomial_expansions_report:thm:poc-resonance,q_pochhammer_q_binomial_expansions_report,q_pochhammer_q_binomial_expansions_report/q_analog_expansions_report.tex,327,thm:poc-resonance,theorem,Local leading term at a resonant point,Finite products at an arbitrary center,Finite products at an arbitrary center / Resonant zeros of a finite shifted factorial,yes,thm:uq-finite-ramification,human-proved frontier result,,,The factor-extraction mechanism is absorbed into the universal finite-ramification theorem; the source's explicit resonant leading coefficient remains the finite-product specialization.
q_pochhammer_q_binomial_expansions_report:prop:gaussian-regular-jet,q_pochhammer_q_binomial_expansions_report,q_pochhammer_q_binomial_expansions_report/q_analog_expansions_report.tex,378,prop:gaussian-regular-jet,proposition,Regular Taylor jets of a Gaussian polynomial,Finite products at an arbitrary center,Finite products at an arbitrary center / Gaussian coefficients through cyclotomic factors,yes,lem:uq-bell-exponentiation,human-proved frontier result,,,Split between Gaussian square-free cyclotomic factorization and universal Bell exponentiation; the latter is the primary jet-construction destination.
q_pochhammer_q_binomial_expansions_report:thm:fixed-a-finite,q_pochhammer_q_binomial_expansions_report,q_pochhammer_q_binomial_expansions_report/q_analog_expansions_report.tex,406,thm:fixed-a-finite,theorem,Fixed-$a$ finite shifted factorial,Finite products as $q\to1$,Finite products as $q\to1$ / A fixed first parameter,yes,fp-unit-base-inverse,human-proved frontier result,,,Retained as the complete finite-product logarithmic jet and its all-order regular base inverse.
q_pochhammer_q_binomial_expansions_report:thm:scaled-finite,q_pochhammer_q_binomial_expansions_report,q_pochhammer_q_binomial_expansions_report/q_analog_expansions_report.tex,458,thm:scaled-finite,theorem,Finite scaled shifted factorial,Finite products as $q\to1$,Finite products as $q\to1$ / The classical scaling $a=q^\alpha$,yes,,not applicable,,,The scaled finite shifted-factorial forward theorem was not retained as a standalone canonical assertion; only product-specific inverse regimes needed by later chapters were kept.
q_pochhammer_q_binomial_expansions_report:eq:qfactorial-qone,q_pochhammer_q_binomial_expansions_report,q_pochhammer_q_binomial_expansions_report/q_analog_expansions_report.tex,494,eq:qfactorial-qone,example,The ordinary $q$-factorial,Finite products as $q\to1$,Finite products as $q\to1$ / The classical scaling $a=q^\alpha$,no,prop:qs-qnumber-jets,not applicable,,,The example is absorbed into the q-number jets and q-factorial discussion; examples are not assigned proof status.
q_pochhammer_q_binomial_expansions_report:thm:gaussian-complete,q_pochhammer_q_binomial_expansions_report,q_pochhammer_q_binomial_expansions_report/q_analog_expansions_report.tex,524,thm:gaussian-complete,theorem,Complete Gaussian expansion,Gaussian and multinomial coefficients near $q=1$,Gaussian and multinomial coefficients near $q=1$ / All logarithmic coefficients,yes,thm:gq-one-log,human-proved frontier result,,,"Retained with convergence radius, Bernoulli coefficients, and complete logarithmic proof."
q_pochhammer_q_binomial_expansions_report:cor:qminusone-coordinate,q_pochhammer_q_binomial_expansions_report,q_pochhammer_q_binomial_expansions_report/q_analog_expansions_report.tex,605,cor:qminusone-coordinate,corollary,Literal Taylor series in $h=q-1$,Gaussian and multinomial coefficients near $q=1$,"Gaussian and multinomial coefficients near $q=1$ / Centering, explicit coefficients, and symmetry",yes,cor:gq-one-h,human-proved frontier result,,,Retained as the literal h=q-1 Taylor coordinate conversion.
q_pochhammer_q_binomial_expansions_report:cor:inversion-cumulants,q_pochhammer_q_binomial_expansions_report,q_pochhammer_q_binomial_expansions_report/q_analog_expansions_report.tex,636,cor:inversion-cumulants,corollary,Exact inversion cumulants,Gaussian and multinomial coefficients near $q=1$,Gaussian and multinomial coefficients near $q=1$ / Cumulants of inversions,no,thm:gq-one-log,human-proved frontier result,,,"Retained as the cumulant interpretation of the complete Gaussian logarithmic expansion, with the centered inverse developed separately."
q_pochhammer_q_binomial_expansions_report:thm:qzero-poc,q_pochhammer_q_binomial_expansions_report,q_pochhammer_q_binomial_expansions_report/q_analog_expansions_report.tex,692,thm:qzero-poc,theorem,Weighted distinct-partition expansion,Expansions at $q=0$,Expansions at $q=0$ / Finite and infinite shifted factorials,yes,fp-small-base-engine,human-proved frontier result,,,The weighted distinct-partition expansion is replaced by the equivalent divisor-log coefficient engine; the infinite stable counterpart appears in the real-base theorem.
q_pochhammer_q_binomial_expansions_report:eq:qzero-reciprocal-poc,q_pochhammer_q_binomial_expansions_report,q_pochhammer_q_binomial_expansions_report/q_analog_expansions_report.tex,733,eq:qzero-reciprocal-poc,corollary,Reciprocal product and unrestricted partitions,Expansions at $q=0$,Expansions at $q=0$ / Finite and infinite shifted factorials,yes,,not applicable,,,The unrestricted-partition reciprocal expansion was not needed for a retained canonical assertion; it remains an elementary forward identity rather than an inverse result.
q_pochhammer_q_binomial_expansions_report:thm:qzero-gaussian,q_pochhammer_q_binomial_expansions_report,q_pochhammer_q_binomial_expansions_report/q_analog_expansions_report.tex,768,thm:qzero-gaussian,theorem,Complete $q=0$ expansion of a Gaussian coefficient,Expansions at $q=0$,Expansions at $q=0$ / Gaussian polynomials and rectangular partitions,yes,thm:gq-zero-inverse,human-proved frontier result,,,The complete rectangle-partition forward expansion is retained as the input to the all-order Gaussian zero-base inverse.
q_pochhammer_q_binomial_expansions_report:prop:qgamma-zero,q_pochhammer_q_binomial_expansions_report,q_pochhammer_q_binomial_expansions_report/q_analog_expansions_report.tex,809,prop:qgamma-zero,proposition,Exact logarithmic expansion at $q=0$,Expansions at $q=0$,Expansions at $q=0$ / The small-$q$ expansion of $\Gamma_q$,yes,prop:qs-qgamma-zero,human-proved frontier result,,,"Retained exactly with absolute convergence, generalized exponent support, and collision caveats."
q_pochhammer_q_binomial_expansions_report:thm:poc-infinity,q_pochhammer_q_binomial_expansions_report,q_pochhammer_q_binomial_expansions_report/q_analog_expansions_report.tex,850,thm:poc-infinity,theorem,Exact base reversal,The reciprocal point $q=\infty$ and the two real rays,The reciprocal point $q=\infty$ and the two real rays / Finite shifted factorials,yes,fp-base-infinity,human-proved frontier result,,,The exact base-reversal identity is retained as the algebraic input to the all-order reciprocal-base inverse; the canonical status remains human because the full destination is stronger than the available formal identity.
q_pochhammer_q_binomial_expansions_report:eq:outside-renormalization,q_pochhammer_q_binomial_expansions_report,q_pochhammer_q_binomial_expansions_report/q_analog_expansions_report.tex,883,eq:outside-renormalization,corollary,Renormalized product outside the unit disk,The reciprocal point $q=\infty$ and the two real rays,The reciprocal point $q=\infty$ and the two real rays / Finite shifted factorials,yes,,not applicable,,,The renormalized |q|>1 infinite-order limit was not retained; the canonical infinite product is used outside the unit disk only after a separately specified normalization.
